zipcode,state,county_code,name,rate_area
08015,NJ,34005,Burlington,1
08016,NJ,34005,Burlington,1
08019,NJ,34005,Burlington,1
08022,NJ,34005,Burlington,1
08036,NJ,34005,Burlington,1
08037,NJ,34005,Burlington,1
08041,NJ,34005,Burlington,1
08042,NJ,34005,Burlington,1
08046,NJ,34005,Burlington,1
08048,NJ,34005,Burlington,1
08052,NJ,34005,Burlington,1
08053,NJ,34005,Burlington,1
08054,NJ,34005,Burlington,1
08055,NJ,34005,Burlington,1
08057,NJ,34005,Burlington,1
08060,NJ,34005,Burlington,1
08064,NJ,34005,Burlington,1
08065,NJ,34005,Burlington,1
08068,NJ,34005,Burlington,1
08073,NJ,34005,Burlington,1
08075,NJ,34005,Burlington,1
08076,NJ,34005,Burlington,1
08077,NJ,34005,Burlington,1
08087,NJ,34005,Burlington,1
08088,NJ,34005,Burlington,1
08215,NJ,34005,Burlington,1
08224,NJ,34005,Burlington,1
08501,NJ,34005,Burlington,1
08505,NJ,34005,Burlington,1
08511,NJ,34005,Burlington,1
08515,NJ,34005,Burlington,1
08518,NJ,34005,Burlington,1
08533,NJ,34005,Burlington,1
08554,NJ,34005,Burlington,1
08562,NJ,34005,Burlington,1
08610,NJ,34005,Burlington,1
08620,NJ,34005,Burlington,1
08640,NJ,34005,Burlington,1
08641,NJ,34005,Burlington,1
08759,NJ,34005,Burlington,1
08002,NJ,34007,Camden,1
08003,NJ,34007,Camden,1
08004,NJ,34007,Camden,1
08007,NJ,34007,Camden,1
08009,NJ,34007,Camden,1
08012,NJ,34007,Camden,1
08018,NJ,34007,Camden,1
08021,NJ,34007,Camden,1
08026,NJ,34007,Camden,1
08029,NJ,34007,Camden,1
08030,NJ,34007,Camden,1
08031,NJ,34007,Camden,1
08033,NJ,34007,Camden,1
08034,NJ,34007,Camden,1
08035,NJ,34007,Camden,1
08037,NJ,34007,Camden,1
08043,NJ,34007,Camden,1
08045,NJ,34007,Camden,1
08049,NJ,34007,Camden,1
08059,NJ,34007,Camden,1
08078,NJ,34007,Camden,1
08081,NJ,34007,Camden,1
08083,NJ,34007,Camden,1
08084,NJ,34007,Camden,1
08089,NJ,34007,Camden,1
08091,NJ,34007,Camden,1
08095,NJ,34007,Camden,1
08099,NJ,34007,Camden,1
08101,NJ,34007,Camden,1
08102,NJ,34007,Camden,1
08103,NJ,34007,Camden,1
08104,NJ,34007,Camden,1
08105,NJ,34007,Camden,1
08106,NJ,34007,Camden,1
08107,NJ,34007,Camden,1
08108,NJ,34007,Camden,1
08109,NJ,34007,Camden,1
08110,NJ,34007,Camden,1
08202,NJ,34009,Cape May,1
08204,NJ,34009,Cape May,1
08210,NJ,34009,Cape May,1
08212,NJ,34009,Cape May,1
08214,NJ,34009,Cape May,1
08218,NJ,34009,Cape May,1
08219,NJ,34009,Cape May,1
08223,NJ,34009,Cape May,1
08226,NJ,34009,Cape May,1
08230,NJ,34009,Cape May,1
08242,NJ,34009,Cape May,1
08243,NJ,34009,Cape May,1
08245,NJ,34009,Cape May,1
08246,NJ,34009,Cape May,1
08247,NJ,34009,Cape May,1
08248,NJ,34009,Cape May,1
08250,NJ,34009,Cape May,1
08251,NJ,34009,Cape May,1
08252,NJ,34009,Cape May,1
08260,NJ,34009,Cape May,1
08270,NJ,34009,Cape May,1
08270,NJ,34011,Cumberland,1
08302,NJ,34011,Cumberland,1
08311,NJ,34011,Cumberland,1
08313,NJ,34011,Cumberland,1
08314,NJ,34011,Cumberland,1
08315,NJ,34011,Cumberland,1
08316,NJ,34011,Cumberland,1
08320,NJ,34011,Cumberland,1
08321,NJ,34011,Cumberland,1
08323,NJ,34011,Cumberland,1
08324,NJ,34011,Cumberland,1
08327,NJ,34011,Cumberland,1
08329,NJ,34011,Cumberland,1
08332,NJ,34011,Cumberland,1
08344,NJ,34011,Cumberland,1
08345,NJ,34011,Cumberland,1
08348,NJ,34011,Cumberland,1
08349,NJ,34011,Cumberland,1
08352,NJ,34011,Cumberland,1
08353,NJ,34011,Cumberland,1
08360,NJ,34011,Cumberland,1
08361,NJ,34011,Cumberland,1
08362,NJ,34011,Cumberland,1
07003,NJ,34013,Essex,1
07004,NJ,34013,Essex,1
07006,NJ,34013,Essex,1
07007,NJ,34013,Essex,1
07009,NJ,34013,Essex,1
07017,NJ,34013,Essex,1
07018,NJ,34013,Essex,1
07019,NJ,34013,Essex,1
07021,NJ,34013,Essex,1
07028,NJ,34013,Essex,1
07039,NJ,34013,Essex,1
07040,NJ,34013,Essex,1
07041,NJ,34013,Essex,1
07042,NJ,34013,Essex,1
07043,NJ,34013,Essex,1
07044,NJ,34013,Essex,1
07050,NJ,34013,Essex,1
07051,NJ,34013,Essex,1
07052,NJ,34013,Essex,1
07068,NJ,34013,Essex,1
07078,NJ,34013,Essex,1
07079,NJ,34013,Essex,1
07101,NJ,34013,Essex,1
07102,NJ,34013,Essex,1
07103,NJ,34013,Essex,1
07104,NJ,34013,Essex,1
07105,NJ,34013,Essex,1
07106,NJ,34013,Essex,1
07107,NJ,34013,Essex,1
07108,NJ,34013,Essex,1
07109,NJ,34013,Essex,1
07110,NJ,34013,Essex,1
07111,NJ,34013,Essex,1
07112,NJ,34013,Essex,1
07114,NJ,34013,Essex,1
07175,NJ,34013,Essex,1
07184,NJ,34013,Essex,1
07188,NJ,34013,Essex,1
07189,NJ,34013,Essex,1
07191,NJ,34013,Essex,1
07192,NJ,34013,Essex,1
07193,NJ,34013,Essex,1
07195,NJ,34013,Essex,1
07198,NJ,34013,Essex,1
07199,NJ,34013,Essex,1
08012,NJ,34015,Gloucester,1
08014,NJ,34015,Gloucester,1
08020,NJ,34015,Gloucester,1
08025,NJ,34015,Gloucester,1
08027,NJ,34015,Gloucester,1
08028,NJ,34015,Gloucester,1
08032,NJ,34015,Gloucester,1
08039,NJ,34015,Gloucester,1
08051,NJ,34015,Gloucester,1
08056,NJ,34015,Gloucester,1
08061,NJ,34015,Gloucester,1
08062,NJ,34015,Gloucester,1
08063,NJ,34015,Gloucester,1
08066,NJ,34015,Gloucester,1
08071,NJ,34015,Gloucester,1
08074,NJ,34015,Gloucester,1
08080,NJ,34015,Gloucester,1
08081,NJ,34015,Gloucester,1
08085,NJ,34015,Gloucester,1
08086,NJ,34015,Gloucester,1
08090,NJ,34015,Gloucester,1
08093,NJ,34015,Gloucester,1
08094,NJ,34015,Gloucester,1
08096,NJ,34015,Gloucester,1
08097,NJ,34015,Gloucester,1
08098,NJ,34015,Gloucester,1
08312,NJ,34015,Gloucester,1
08322,NJ,34015,Gloucester,1
08328,NJ,34015,Gloucester,1
08343,NJ,34015,Gloucester,1
08344,NJ,34015,Gloucester,1
08360,NJ,34015,Gloucester,1
07002,NJ,34017,Hudson,1
07029,NJ,34017,Hudson,1
07030,NJ,34017,Hudson,1
07032,NJ,34017,Hudson,1
07047,NJ,34017,Hudson,1
07086,NJ,34017,Hudson,1
07087,NJ,34017,Hudson,1
07093,NJ,34017,Hudson,1
07094,NJ,34017,Hudson,1
07096,NJ,34017,Hudson,1
07097,NJ,34017,Hudson,1
07099,NJ,34017,Hudson,1
07302,NJ,34017,Hudson,1
07303,NJ,34017,Hudson,1
07304,NJ,34017,Hudson,1
07305,NJ,34017,Hudson,1
07306,NJ,34017,Hudson,1
07307,NJ,34017,Hudson,1
07308,NJ,34017,Hudson,1
07310,NJ,34017,Hudson,1
07311,NJ,34017,Hudson,1
07395,NJ,34017,Hudson,1
07399,NJ,34017,Hudson,1
07830,NJ,34019,Hunterdon,1
07979,NJ,34019,Hunterdon,1
08525,NJ,34019,Hunterdon,1
08530,NJ,34019,Hunterdon,1
08551,NJ,34019,Hunterdon,1
08556,NJ,34019,Hunterdon,1
08557,NJ,34019,Hunterdon,1
08559,NJ,34019,Hunterdon,1
08560,NJ,34019,Hunterdon,1
08801,NJ,34019,Hunterdon,1
08802,NJ,34019,Hunterdon,1
08803,NJ,34019,Hunterdon,1
08804,NJ,34019,Hunterdon,1
08809,NJ,34019,Hunterdon,1
08822,NJ,34019,Hunterdon,1
08825,NJ,34019,Hunterdon,1
08826,NJ,34019,Hunterdon,1
08827,NJ,34019,Hunterdon,1
08829,NJ,34019,Hunterdon,1
08833,NJ,34019,Hunterdon,1
08834,NJ,34019,Hunterdon,1
08848,NJ,34019,Hunterdon,1
08853,NJ,34019,Hunterdon,1
08858,NJ,34019,Hunterdon,1
08865,NJ,34019,Hunterdon,1
08867,NJ,34019,Hunterdon,1
08868,NJ,34019,Hunterdon,1
08870,NJ,34019,Hunterdon,1
08876,NJ,34019,Hunterdon,1
08885,NJ,34019,Hunterdon,1
08887,NJ,34019,Hunterdon,1
08888,NJ,34019,Hunterdon,1
08889,NJ,34019,Hunterdon,1
08501,NJ,34021,Mercer,1
08512,NJ,34021,Mercer,1
08515,NJ,34021,Mercer,1
08520,NJ,34021,Mercer,1
08525,NJ,34021,Mercer,1
08530,NJ,34021,Mercer,1
08534,NJ,34021,Mercer,1
08535,NJ,34021,Mercer,1
08540,NJ,34021,Mercer,1
08541,NJ,34021,Mercer,1
08542,NJ,34021,Mercer,1
08543,NJ,34021,Mercer,1
08544,NJ,34021,Mercer,1
08550,NJ,34021,Mercer,1
08558,NJ,34021,Mercer,1
08560,NJ,34021,Mercer,1
08561,NJ,34021,Mercer,1
08601,NJ,34021,Mercer,1
08602,NJ,34021,Mercer,1
08603,NJ,34021,Mercer,1
08604,NJ,34021,Mercer,1
08605,NJ,34021,Mercer,1
08606,NJ,34021,Mercer,1
08607,NJ,34021,Mercer,1
08608,NJ,34021,Mercer,1
08609,NJ,34021,Mercer,1
08610,NJ,34021,Mercer,1
08611,NJ,34021,Mercer,1
08618,NJ,34021,Mercer,1
08619,NJ,34021,Mercer,1
08620,NJ,34021,Mercer,1
08625,NJ,34021,Mercer,1
08628,NJ,34021,Mercer,1
08629,NJ,34021,Mercer,1
08638,NJ,34021,Mercer,1
08645,NJ,34021,Mercer,1
08646,NJ,34021,Mercer,1
08647,NJ,34021,Mercer,1
08648,NJ,34021,Mercer,1
08650,NJ,34021,Mercer,1
08666,NJ,34021,Mercer,1
08690,NJ,34021,Mercer,1
08691,NJ,34021,Mercer,1
08695,NJ,34021,Mercer,1
07001,NJ,34023,Middlesex,1
07008,NJ,34023,Middlesex,1
07064,NJ,34023,Middlesex,1
07067,NJ,34023,Middlesex,1
07077,NJ,34023,Middlesex,1
07080,NJ,34023,Middlesex,1
07095,NJ,34023,Middlesex,1
07726,NJ,34023,Middlesex,1
07735,NJ,34023,Middlesex,1
07747,NJ,34023,Middlesex,1
08512,NJ,34023,Middlesex,1
08536,NJ,34023,Middlesex,1
08540,NJ,34023,Middlesex,1
08810,NJ,34023,Middlesex,1
08812,NJ,34023,Middlesex,1
08816,NJ,34023,Middlesex,1
08817,NJ,34023,Middlesex,1
08818,NJ,34023,Middlesex,1
08820,NJ,34023,Middlesex,1
08824,NJ,34023,Middlesex,1
08828,NJ,34023,Middlesex,1
08830,NJ,34023,Middlesex,1
08831,NJ,34023,Middlesex,1
08832,NJ,34023,Middlesex,1
08837,NJ,34023,Middlesex,1
08840,NJ,34023,Middlesex,1
08846,NJ,34023,Middlesex,1
08850,NJ,34023,Middlesex,1
08852,NJ,34023,Middlesex,1
08854,NJ,34023,Middlesex,1
08855,NJ,34023,Middlesex,1
08857,NJ,34023,Middlesex,1
08859,NJ,34023,Middlesex,1
08861,NJ,34023,Middlesex,1
08862,NJ,34023,Middlesex,1
08863,NJ,34023,Middlesex,1
08871,NJ,34023,Middlesex,1
08872,NJ,34023,Middlesex,1
08879,NJ,34023,Middlesex,1
08882,NJ,34023,Middlesex,1
08884,NJ,34023,Middlesex,1
08899,NJ,34023,Middlesex,1
08901,NJ,34023,Middlesex,1
08902,NJ,34023,Middlesex,1
08903,NJ,34023,Middlesex,1
08904,NJ,34023,Middlesex,1
08906,NJ,34023,Middlesex,1
08933,NJ,34023,Middlesex,1
08989,NJ,34023,Middlesex,1
07701,NJ,34025,Monmouth,1
07702,NJ,34025,Monmouth,1
07703,NJ,34025,Monmouth,1
07704,NJ,34025,Monmouth,1
07709,NJ,34025,Monmouth,1
07710,NJ,34025,Monmouth,1
07711,NJ,34025,Monmouth,1
07712,NJ,34025,Monmouth,1
07715,NJ,34025,Monmouth,1
07716,NJ,34025,Monmouth,1
07717,NJ,34025,Monmouth,1
07718,NJ,34025,Monmouth,1
07719,NJ,34025,Monmouth,1
07720,NJ,34025,Monmouth,1
07721,NJ,34025,Monmouth,1
07722,NJ,34025,Monmouth,1
07723,NJ,34025,Monmouth,1
07724,NJ,34025,Monmouth,1
07726,NJ,34025,Monmouth,1
07727,NJ,34025,Monmouth,1
07728,NJ,34025,Monmouth,1
07730,NJ,34025,Monmouth,1
07731,NJ,34025,Monmouth,1
07732,NJ,34025,Monmouth,1
07733,NJ,34025,Monmouth,1
07734,NJ,34025,Monmouth,1
07735,NJ,34025,Monmouth,1
07737,NJ,34025,Monmouth,1
07738,NJ,34025,Monmouth,1
07739,NJ,34025,Monmouth,1
07740,NJ,34025,Monmouth,1
07746,NJ,34025,Monmouth,1
07747,NJ,34025,Monmouth,1
07748,NJ,34025,Monmouth,1
07750,NJ,34025,Monmouth,1
07751,NJ,34025,Monmouth,1
07752,NJ,34025,Monmouth,1
07753,NJ,34025,Monmouth,1
07754,NJ,34025,Monmouth,1
07755,NJ,34025,Monmouth,1
07756,NJ,34025,Monmouth,1
07757,NJ,34025,Monmouth,1
07758,NJ,34025,Monmouth,1
07760,NJ,34025,Monmouth,1
07762,NJ,34025,Monmouth,1
07763,NJ,34025,Monmouth,1
07764,NJ,34025,Monmouth,1
07765,NJ,34025,Monmouth,1
07799,NJ,34025,Monmouth,1
08501,NJ,34025,Monmouth,1
08510,NJ,34025,Monmouth,1
08514,NJ,34025,Monmouth,1
08520,NJ,34025,Monmouth,1
08526,NJ,34025,Monmouth,1
08535,NJ,34025,Monmouth,1
08555,NJ,34025,Monmouth,1
08562,NJ,34025,Monmouth,1
08691,NJ,34025,Monmouth,1
08720,NJ,34025,Monmouth,1
08724,NJ,34025,Monmouth,1
08730,NJ,34025,Monmouth,1
08736,NJ,34025,Monmouth,1
08750,NJ,34025,Monmouth,1
07005,NJ,34027,Morris,1
07034,NJ,34027,Morris,1
07035,NJ,34027,Morris,1
07045,NJ,34027,Morris,1
07046,NJ,34027,Morris,1
07054,NJ,34027,Morris,1
07058,NJ,34027,Morris,1
07082,NJ,34027,Morris,1
07405,NJ,34027,Morris,1
07435,NJ,34027,Morris,1
07438,NJ,34027,Morris,1
07440,NJ,34027,Morris,1
07444,NJ,34027,Morris,1
07457,NJ,34027,Morris,1
07460,NJ,34027,Morris,1
07801,NJ,34027,Morris,1
07802,NJ,34027,Morris,1
07803,NJ,34027,Morris,1
07806,NJ,34027,Morris,1
07828,NJ,34027,Morris,1
07830,NJ,34027,Morris,1
07834,NJ,34027,Morris,1
07836,NJ,34027,Morris,1
07840,NJ,34027,Morris,1
07842,NJ,34027,Morris,1
07845,NJ,34027,Morris,1
07847,NJ,34027,Morris,1
07849,NJ,34027,Morris,1
07850,NJ,34027,Morris,1
07852,NJ,34027,Morris,1
07853,NJ,34027,Morris,1
07856,NJ,34027,Morris,1
07857,NJ,34027,Morris,1
07866,NJ,34027,Morris,1
07869,NJ,34027,Morris,1
07870,NJ,34027,Morris,1
07876,NJ,34027,Morris,1
07878,NJ,34027,Morris,1
07885,NJ,34027,Morris,1
07920,NJ,34027,Morris,1
07926,NJ,34027,Morris,1
07927,NJ,34027,Morris,1
07928,NJ,34027,Morris,1
07930,NJ,34027,Morris,1
07931,NJ,34027,Morris,1
07932,NJ,34027,Morris,1
07933,NJ,34027,Morris,1
07934,NJ,34027,Morris,1
07935,NJ,34027,Morris,1
07936,NJ,34027,Morris,1
07940,NJ,34027,Morris,1
07945,NJ,34027,Morris,1
07946,NJ,34027,Morris,1
07950,NJ,34027,Morris,1
07960,NJ,34027,Morris,1
07961,NJ,34027,Morris,1
07962,NJ,34027,Morris,1
07963,NJ,34027,Morris,1
07970,NJ,34027,Morris,1
07976,NJ,34027,Morris,1
07013,NJ,34031,Passaic,1
07014,NJ,34031,Passaic,1
07015,NJ,34031,Passaic,1
07043,NJ,34031,Passaic,1
07055,NJ,34031,Passaic,1
07403,NJ,34031,Passaic,1
07420,NJ,34031,Passaic,1
07421,NJ,34031,Passaic,1
07424,NJ,34031,Passaic,1
07435,NJ,34031,Passaic,1
07438,NJ,34031,Passaic,1
07442,NJ,34031,Passaic,1
07456,NJ,34031,Passaic,1
07460,NJ,34031,Passaic,1
07465,NJ,34031,Passaic,1
07470,NJ,34031,Passaic,1
07474,NJ,34031,Passaic,1
07480,NJ,34031,Passaic,1
07501,NJ,34031,Passaic,1
07502,NJ,34031,Passaic,1
07503,NJ,34031,Passaic,1
07504,NJ,34031,Passaic,1
07505,NJ,34031,Passaic,1
07506,NJ,34031,Passaic,1
07507,NJ,34031,Passaic,1
07508,NJ,34031,Passaic,1
07509,NJ,34031,Passaic,1
07510,NJ,34031,Passaic,1
07511,NJ,34031,Passaic,1
07512,NJ,34031,Passaic,1
07513,NJ,34031,Passaic,1
07514,NJ,34031,Passaic,1
07522,NJ,34031,Passaic,1
07524,NJ,34031,Passaic,1
07533,NJ,34031,Passaic,1
07538,NJ,34031,Passaic,1
07543,NJ,34031,Passaic,1
07544,NJ,34031,Passaic,1
10925,NJ,34031,Passaic,1
08001,NJ,34033,Salem,1
08023,NJ,34033,Salem,1
08038,NJ,34033,Salem,1
08067,NJ,34033,Salem,1
08069,NJ,34033,Salem,1
08070,NJ,34033,Salem,1
08072,NJ,34033,Salem,1
08079,NJ,34033,Salem,1
08085,NJ,34033,Salem,1
08098,NJ,34033,Salem,1
08302,NJ,34033,Salem,1
08318,NJ,34033,Salem,1
08343,NJ,34033,Salem,1
08344,NJ,34033,Salem,1
08347,NJ,34033,Salem,1
07059,NJ,34035,Somerset,1
07060,NJ,34035,Somerset,1
07062,NJ,34035,Somerset,1
07063,NJ,34035,Somerset,1
07069,NJ,34035,Somerset,1
07920,NJ,34035,Somerset,1
07921,NJ,34035,Somerset,1
07924,NJ,34035,Somerset,1
07931,NJ,34035,Somerset,1
07934,NJ,34035,Somerset,1
07938,NJ,34035,Somerset,1
07939,NJ,34035,Somerset,1
07977,NJ,34035,Somerset,1
07978,NJ,34035,Somerset,1
08502,NJ,34035,Somerset,1
08504,NJ,34035,Somerset,1
08525,NJ,34035,Somerset,1
08528,NJ,34035,Somerset,1
08540,NJ,34035,Somerset,1
08553,NJ,34035,Somerset,1
08558,NJ,34035,Somerset,1
08805,NJ,34035,Somerset,1
08807,NJ,34035,Somerset,1
08812,NJ,34035,Somerset,1
08821,NJ,34035,Somerset,1
08823,NJ,34035,Somerset,1
08835,NJ,34035,Somerset,1
08836,NJ,34035,Somerset,1
08844,NJ,34035,Somerset,1
08853,NJ,34035,Somerset,1
08869,NJ,34035,Somerset,1
08873,NJ,34035,Somerset,1
08875,NJ,34035,Somerset,1
08876,NJ,34035,Somerset,1
08880,NJ,34035,Somerset,1
08890,NJ,34035,Somerset,1
07416,NJ,34037,Sussex,1
07418,NJ,34037,Sussex,1
07419,NJ,34037,Sussex,1
07421,NJ,34037,Sussex,1
07422,NJ,34037,Sussex,1
07428,NJ,34037,Sussex,1
07439,NJ,34037,Sussex,1
07460,NJ,34037,Sussex,1
07461,NJ,34037,Sussex,1
07462,NJ,34037,Sussex,1
07821,NJ,34037,Sussex,1
07822,NJ,34037,Sussex,1
07826,NJ,34037,Sussex,1
07827,NJ,34037,Sussex,1
07837,NJ,34037,Sussex,1
07839,NJ,34037,Sussex,1
07843,NJ,34037,Sussex,1
07848,NJ,34037,Sussex,1
07851,NJ,34037,Sussex,1
07855,NJ,34037,Sussex,1
07860,NJ,34037,Sussex,1
07871,NJ,34037,Sussex,1
07874,NJ,34037,Sussex,1
07875,NJ,34037,Sussex,1
07877,NJ,34037,Sussex,1
07879,NJ,34037,Sussex,1
07881,NJ,34037,Sussex,1
07890,NJ,34037,Sussex,1
07016,NJ,34039,Union,1
07023,NJ,34039,Union,1
07027,NJ,34039,Union,1
07033,NJ,34039,Union,1
07036,NJ,34039,Union,1
07060,NJ,34039,Union,1
07061,NJ,34039,Union,1
07062,NJ,34039,Union,1
07063,NJ,34039,Union,1
07065,NJ,34039,Union,1
07066,NJ,34039,Union,1
07076,NJ,34039,Union,1
07081,NJ,34039,Union,1
07083,NJ,34039,Union,1
07088,NJ,34039,Union,1
07090,NJ,34039,Union,1
07091,NJ,34039,Union,1
07092,NJ,34039,Union,1
07201,NJ,34039,Union,1
07202,NJ,34039,Union,1
07203,NJ,34039,Union,1
07204,NJ,34039,Union,1
07205,NJ,34039,Union,1
07206,NJ,34039,Union,1
07207,NJ,34039,Union,1
07208,NJ,34039,Union,1
07901,NJ,34039,Union,1
07902,NJ,34039,Union,1
07922,NJ,34039,Union,1
07974,NJ,34039,Union,1
08812,NJ,34039,Union,1
07820,NJ,34041,Warren,1
07823,NJ,34041,Warren,1
07825,NJ,34041,Warren,1
07829,NJ,34041,Warren,1
07831,NJ,34041,Warren,1
07832,NJ,34041,Warren,1
07833,NJ,34041,Warren,1
07838,NJ,34041,Warren,1
07840,NJ,34041,Warren,1
07844,NJ,34041,Warren,1
07846,NJ,34041,Warren,1
07863,NJ,34041,Warren,1
07865,NJ,34041,Warren,1
07880,NJ,34041,Warren,1
07882,NJ,34041,Warren,1
08802,NJ,34041,Warren,1
08804,NJ,34041,Warren,1
08808,NJ,34041,Warren,1
08827,NJ,34041,Warren,1
08848,NJ,34041,Warren,1
08865,NJ,34041,Warren,1
08886,NJ,34041,Warren,1
87184,NM,35001,Bernalillo,1
87190,NM,35001,Bernalillo,1
87109,NM,35001,Bernalillo,1
87059,NM,35001,Bernalillo,1
87158,NM,35001,Bernalillo,1
87122,NM,35001,Bernalillo,1
87181,NM,35001,Bernalillo,1
87102,NM,35001,Bernalillo,1
87015,NM,35001,Bernalillo,1
87199,NM,35001,Bernalillo,1
87194,NM,35001,Bernalillo,1
87187,NM,35001,Bernalillo,1
87121,NM,35001,Bernalillo,1
87104,NM,35001,Bernalillo,1
87113,NM,35001,Bernalillo,1
87185,NM,35001,Bernalillo,1
87022,NM,35001,Bernalillo,1
87120,NM,35001,Bernalillo,1
87105,NM,35001,Bernalillo,1
87047,NM,35001,Bernalillo,1
87119,NM,35001,Bernalillo,1
87154,NM,35001,Bernalillo,1
87108,NM,35001,Bernalillo,1
87112,NM,35001,Bernalillo,1
87193,NM,35001,Bernalillo,1
87008,NM,35001,Bernalillo,1
87101,NM,35001,Bernalillo,1
87131,NM,35001,Bernalillo,1
87106,NM,35001,Bernalillo,1
87192,NM,35001,Bernalillo,1
87107,NM,35001,Bernalillo,1
87068,NM,35001,Bernalillo,1
87125,NM,35001,Bernalillo,1
87191,NM,35001,Bernalillo,1
87123,NM,35001,Bernalillo,1
87111,NM,35001,Bernalillo,1
87195,NM,35001,Bernalillo,1
87198,NM,35001,Bernalillo,1
87117,NM,35001,Bernalillo,1
87176,NM,35001,Bernalillo,1
87151,NM,35001,Bernalillo,1
87048,NM,35001,Bernalillo,1
87197,NM,35001,Bernalillo,1
87110,NM,35001,Bernalillo,1
87153,NM,35001,Bernalillo,1
87114,NM,35001,Bernalillo,1
87116,NM,35001,Bernalillo,1
87115,NM,35001,Bernalillo,1
87196,NM,35001,Bernalillo,1
87103,NM,35001,Bernalillo,1
87829,NM,35003,Catron,5
87820,NM,35003,Catron,5
87821,NM,35003,Catron,5
87824,NM,35003,Catron,5
87827,NM,35003,Catron,5
88039,NM,35003,Catron,5
87830,NM,35003,Catron,5
88136,NM,35005,Chaves,5
88201,NM,35005,Chaves,5
88339,NM,35005,Chaves,5
88232,NM,35005,Chaves,5
88253,NM,35005,Chaves,5
88116,NM,35005,Chaves,5
88230,NM,35005,Chaves,5
88344,NM,35005,Chaves,5
88202,NM,35005,Chaves,5
88203,NM,35005,Chaves,5
88250,NM,35005,Chaves,5
87045,NM,35006,Cibola,5
87026,NM,35006,Cibola,5
87040,NM,35006,Cibola,5
87357,NM,35006,Cibola,5
87021,NM,35006,Cibola,5
87007,NM,35006,Cibola,5
87020,NM,35006,Cibola,5
87051,NM,35006,Cibola,5
87049,NM,35006,Cibola,5
87315,NM,35006,Cibola,5
87038,NM,35006,Cibola,5
87321,NM,35006,Cibola,5
87014,NM,35006,Cibola,5
87005,NM,35006,Cibola,5
87710,NM,35007,Colfax,5
87729,NM,35007,Colfax,5
87728,NM,35007,Colfax,5
87718,NM,35007,Colfax,5
87740,NM,35007,Colfax,5
87747,NM,35007,Colfax,5
87749,NM,35007,Colfax,5
87714,NM,35007,Colfax,5
88102,NM,35009,Curry,5
88135,NM,35009,Curry,5
88112,NM,35009,Curry,5
88103,NM,35009,Curry,5
88124,NM,35009,Curry,5
88118,NM,35009,Curry,5
88101,NM,35009,Curry,5
88120,NM,35009,Curry,5
88133,NM,35009,Curry,5
88136,NM,35011,De Baca,5
88134,NM,35011,De Baca,5
88119,NM,35011,De Baca,5
88021,NM,35013,Dona Ana,3
88081,NM,35013,Dona Ana,3
88063,NM,35013,Dona Ana,3
88008,NM,35013,Dona Ana,3
79835,NM,35013,Dona Ana,3
88054,NM,35013,Dona Ana,3
88007,NM,35013,Dona Ana,3
88027,NM,35013,Dona Ana,3
88048,NM,35013,Dona Ana,3
87901,NM,35013,Dona Ana,3
87940,NM,35013,Dona Ana,3
88002,NM,35013,Dona Ana,3
88012,NM,35013,Dona Ana,3
88044,NM,35013,Dona Ana,3
88072,NM,35013,Dona Ana,3
88001,NM,35013,Dona Ana,3
88033,NM,35013,Dona Ana,3
88011,NM,35013,Dona Ana,3
88032,NM,35013,Dona Ana,3
88046,NM,35013,Dona Ana,3
88013,NM,35013,Dona Ana,3
88047,NM,35013,Dona Ana,3
88003,NM,35013,Dona Ana,3
88052,NM,35013,Dona Ana,3
79934,NM,35013,Dona Ana,3
87941,NM,35013,Dona Ana,3
88006,NM,35013,Dona Ana,3
79932,NM,35013,Dona Ana,3
88005,NM,35013,Dona Ana,3
88058,NM,35013,Dona Ana,3
79922,NM,35013,Dona Ana,3
87936,NM,35013,Dona Ana,3
88024,NM,35013,Dona Ana,3
88004,NM,35013,Dona Ana,3
87937,NM,35013,Dona Ana,3
88268,NM,35015,Eddy,5
88253,NM,35015,Eddy,5
88256,NM,35015,Eddy,5
88255,NM,35015,Eddy,5
88254,NM,35015,Eddy,5
88263,NM,35015,Eddy,5
88221,NM,35015,Eddy,5
88211,NM,35015,Eddy,5
88250,NM,35015,Eddy,5
88220,NM,35015,Eddy,5
88210,NM,35015,Eddy,5
88043,NM,35017,Grant,5
88028,NM,35017,Grant,5
88038,NM,35017,Grant,5
88053,NM,35017,Grant,5
88036,NM,35017,Grant,5
88065,NM,35017,Grant,5
88034,NM,35017,Grant,5
88022,NM,35017,Grant,5
88049,NM,35017,Grant,5
88040,NM,35017,Grant,5
88055,NM,35017,Grant,5
88026,NM,35017,Grant,5
88025,NM,35017,Grant,5
88023,NM,35017,Grant,5
88061,NM,35017,Grant,5
88051,NM,35017,Grant,5
88041,NM,35017,Grant,5
88062,NM,35017,Grant,5
88353,NM,35019,Guadalupe,5
87724,NM,35019,Guadalupe,5
88417,NM,35019,Guadalupe,5
88431,NM,35019,Guadalupe,5
88435,NM,35019,Guadalupe,5
87711,NM,35019,Guadalupe,5
88321,NM,35019,Guadalupe,5
87743,NM,35021,Harding,5
87730,NM,35021,Harding,5
87733,NM,35021,Harding,5
87746,NM,35021,Harding,5
85534,NM,35023,Hidalgo,5
88020,NM,35023,Hidalgo,5
88009,NM,35023,Hidalgo,5
88045,NM,35023,Hidalgo,5
88056,NM,35023,Hidalgo,5
